CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Dependent_count_t,Months_Inactive_12_mon_t,Contacts_Count_12_mon_t,Total_Revolving_Bal_t,Total_Amt_Chng_Q4_Q1_t,Total_Ct_Chng_Q4_Q1_t,Avg_Utilization_Ratio_t,Education_Level_t,Marital_Status_t,Income_Category_t
99,789890958,Existing Customer,53,F,4,High School,Divorced,$40K - $60K,Blue,43,3,1,2,10948.0,482,10466.0,0.742,16230,111,0.947,0.044,5.6153e-05,0.99994,4.0,1.0,2.0,482.0,0.742,0.947,0.044,High School,Divorced,$40K - $60K
100,818476383,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver,45,2,2,0,34516.0,1514,33002.0,0.736,7333,72,1.0,0.044,3.9141e-05,0.99996,1.0,2.0,2.0,1514.0,0.736,1.0,0.044,others,others,$120K +
101,709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,34516.0,1509,33007.0,0.728,7167,91,0.625,0.044,8.6856e-05,0.99991,3.0,1.0,3.0,1509.0,0.728,0.625,0.044,Graduate,Divorced,$60K - $80K
102,709678608,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,36,2,3,3,24256.0,1076,23180.0,0.568,4269,69,0.643,0.044,0.00030842,0.99969,4.0,3.0,3.0,1076.0,0.568,0.643,0.044,High School,Married,$80K - $120K
103,718142958,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839.0,960,20879.0,0.566,5623,94,0.516,0.044,0.00018864,0.99981,4.0,3.0,2.0,960.0,0.566,0.516,0.044,Graduate,Single,$60K - $80K
104,710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808.0,390,8418.0,0.628,1905,42,0.448,0.044,0.99161,0.00839,3.0,2.0,2.0,390.0,0.628,0.448,0.044,Graduate,Married,$60K - $80K
105,771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0.00015801,0.99984,2.0,3.0,2.0,1527.0,0.526,0.355,0.044,College,Single,$120K +
106,709188108,Existing Customer,45,M,2,Graduate,Single,$60K - $80K,Silver,33,4,2,2,34516.0,1529,32987.0,0.609,13940,105,0.81,0.044,0.00010284,0.9999,2.0,2.0,2.0,1529.0,0.609,0.81,0.044,Graduate,Single,$60K - $80K
107,716311683,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044,5.6158e-05,0.99994,4.0,1.0,2.0,1448.0,0.655,0.862,0.044,College,Married,$80K - $120K
108,788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516.0,1531,32985.0,0.862,1156,29,1.071,0.044,0.00020517,0.99979,3.0,2.0,2.0,1531.0,0.862,1.071,0.044,Graduate,others,$80K - $120K
109,720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782.0,868,18914.0,0.808,2535,44,0.467,0.044,0.99473,0.00527,4.0,3.0,2.0,868.0,0.808,0.467,0.044,Graduate,others,$80K - $120K
110,715156383,Existing Customer,44,M,1,Unknown,Unknown,$120K +,Blue,36,6,2,2,34516.0,1533,32983.0,0.924,1603,29,0.526,0.044,0.00011743,0.99988,1.0,2.0,2.0,1533.0,0.924,0.526,0.044,others,others,$120K +
111,772076208,Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,47,6,3,0,26108.0,1146,24962.0,0.476,3677,70,0.892,0.044,6.7657e-05,0.99993,4.0,3.0,2.0,1146.0,0.476,0.892,0.044,College,Single,$80K - $120K
112,716670783,Existing Customer,52,F,3,Doctorate,Single,Unknown,Blue,36,3,2,1,24703.0,1085,23618.0,0.998,4776,63,0.575,0.044,0.00010307,0.9999,3.0,2.0,1.0,1085.0,0.998,0.575,0.044,Doctorate,Single,others
113,715421058,Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue,36,3,2,4,22224.0,979,21245.0,1.255,3346,69,1.156,0.044,0.00033692,0.99966,1.0,2.0,4.0,979.0,1.255,1.156,0.044,others,Married,$60K - $80K
114,716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,6769.0,1133,5636.0,0.743,7986,88,0.6,0.167,0.00020643,0.99979,4.0,2.0,3.0,1133.0,0.743,0.6,0.167,Uneducated,Married,Less than $40K
115,714411108,Existing Customer,37,F,3,Graduate,Single,Unknown,Blue,28,4,2,3,3642.0,610,3032.0,0.676,2790,68,0.581,0.167,0.00019864,0.9998,3.0,2.0,3.0,610.0,0.676,0.581,0.167,Graduate,Single,others
116,712682583,Existing Customer,44,M,5,High School,Single,$60K - $80K,Blue,35,3,2,2,5947.0,995,4952.0,0.724,4984,90,0.765,0.167,0.00011423,0.99989,5.0,2.0,2.0,995.0,0.724,0.765,0.167,High School,Single,$60K - $80K
117,715143333,Existing Customer,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.167,0.00010386,0.9999,1.0,2.0,2.0,1578.0,0.66,0.653,0.167,High School,Divorced,Less than $40K
118,789625383,Existing Customer,48,M,3,Uneducated,Married,$80K - $120K,Blue,42,4,3,3,9727.0,1626,8101.0,1.006,3543,62,0.676,0.167,0.00032275,0.99968,3.0,3.0,3.0,1626.0,1.006,0.676,0.167,Uneducated,Married,$80K - $120K
119,712052058,Existing Customer,57,M,3,Graduate,Single,$40K - $60K,Blue,48,3,3,0,9426.0,1574,7852.0,0.791,4212,75,0.531,0.167,6.8853e-05,0.99993,3.0,3.0,2.0,1574.0,0.791,0.531,0.167,Graduate,Single,$40K - $60K
120,709158333,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,28,2,2,1,2758.0,461,2297.0,0.58,4244,96,0.778,0.167,7.1987e-05,0.99993,4.0,2.0,1.0,461.0,0.58,0.778,0.167,Graduate,Single,$60K - $80K
121,779098308,Existing Customer,51,F,2,College,Married,Unknown,Blue,32,1,3,2,15048.0,2517,12531.0,0.666,7592,96,0.524,0.167,0.00017488,0.99983,2.0,3.0,2.0,2517.0,0.666,0.524,0.167,College,Married,others
122,708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249.0,1381,6868.0,0.798,678,11,0.833,0.167,0.99683,0.00317458,3.0,3.0,3.0,1381.0,0.798,0.833,0.167,Graduate,Married,$120K +
123,719240358,Existing Customer,60,M,1,Unknown,Single,$60K - $80K,Blue,50,4,3,0,10698.0,1790,8908.0,0.981,4095,67,0.914,0.167,6.846e-05,0.99993,1.0,3.0,2.0,1790.0,0.981,0.914,0.167,others,Single,$60K - $80K
124,713579733,Existing Customer,36,M,2,College,Single,$60K - $80K,Blue,22,5,3,3,4511.0,754,3757.0,0.905,2597,71,0.919,0.167,0.00029411,0.99971,2.0,3.0,3.0,754.0,0.905,0.919,0.167,College,Single,$60K - $80K
125,718181433,Existing Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,56,6,1,2,8705.0,1453,7252.0,1.11,2688,88,0.956,0.167,4.8595e-05,0.99995,2.0,1.0,2.0,1453.0,1.11,0.956,0.167,Uneducated,Single,Less than $40K
126,818308533,Existing Customer,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0,3532.0,0.82,3162,56,0.6,0.0,8.3385e-05,0.99992,5.0,2.0,1.0,1276.0,0.82,0.6,0.176,Post-Graduate,Married,Less than $40K
127,818459733,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,26,3,2,2,9220.0,0,9220.0,0.733,2276,32,0.6,0.0,0.99418,0.00582,3.0,2.0,2.0,1276.0,0.733,0.6,0.176,Doctorate,Single,$120K +
128,807587433,Attrited Customer,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438.3,0,1438.3,0.699,2229,40,0.6,0.0,0.99902,0.00097887,2.0,6.0,5.0,1276.0,0.699,0.6,0.176,Doctorate,Married,Less than $40K
129,779104608,Attrited Customer,34,F,3,High School,Unknown,Unknown,Blue,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0,0.98941,0.01059,3.0,1.0,3.0,1276.0,0.689,0.6,0.176,High School,others,others
130,751487358,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,32,5,6,3,3221.0,0,3221.0,0.678,1765,40,0.6,0.0,0.00024781,0.99975,3.0,6.0,3.0,1276.0,0.678,0.6,0.176,Graduate,Married,Less than $40K
131,778855383,Existing Customer,36,F,5,High School,Married,Less than $40K,Blue,17,3,1,3,1438.3,0,1438.3,1.028,1975,40,0.6,0.0,9.2974e-05,0.99991,5.0,1.0,3.0,1276.0,1.028,0.6,0.176,High School,Married,Less than $40K
132,717008358,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,2,6540.0,0,6540.0,0.723,7919,88,0.6,0.0,0.00011743,0.99988,1.0,2.0,2.0,1276.0,0.723,0.6,0.176,others,Married,Less than $40K
133,713039808,Existing Customer,45,M,4,College,Married,Less than $40K,Blue,32,3,2,1,6637.0,0,6637.0,0.675,1801,48,0.6,0.0,6.9988e-05,0.99993,4.0,2.0,1.0,1276.0,0.675,0.6,0.176,College,Married,Less than $40K
134,821149008,Attrited Customer,52,M,2,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0.99695,0.00305189,2.0,2.0,4.0,1276.0,0.539,0.6,0.176,Graduate,Single,$80K - $120K
135,711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,3,2,2391.0,0,2391.0,0.669,2857,40,0.6,0.0,0.99467,0.00533,3.0,3.0,2.0,1276.0,0.669,0.6,0.176,Graduate,Single,Less than $40K
136,721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,32,2,1,1,20001.0,0,20001.0,0.742,8094,96,0.6,0.0,3.4465e-05,0.99997,3.0,1.0,1.0,1276.0,0.742,0.6,0.176,Graduate,Married,$60K - $80K
137,714358008,Existing Customer,53,F,1,College,Divorced,Unknown,Blue,36,3,1,3,17054.0,0,17054.0,0.673,4659,72,0.6,0.0,8.4537e-05,0.99992,1.0,1.0,3.0,1276.0,0.673,0.6,0.176,College,Divorced,others
138,711743883,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,3,4026.0,0,4026.0,0.483,1237,32,0.6,0.0,0.00020424,0.9998,3.0,2.0,3.0,1276.0,0.483,0.6,0.176,Uneducated,Single,Less than $40K
139,811475733,Attrited Customer,53,F,1,College,Married,$40K - $60K,Blue,48,2,2,3,3339.0,0,3339.0,0.694,2432,48,0.6,0.0,0.99431,0.00569,1.0,2.0,3.0,1276.0,0.694,0.6,0.176,College,Married,$40K - $60K
140,709183683,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,36,4,2,0,5391.0,0,5391.0,1.075,1971,56,0.6,0.0,3.7045e-05,0.99996,2.0,2.0,2.0,1276.0,1.075,0.6,0.176,Uneducated,Single,Less than $40K
141,719328858,Attrited Customer,56,M,4,High School,Married,$60K - $80K,Blue,43,6,2,6,4535.0,0,4535.0,0.831,2342,40,0.6,0.0,0.99901,0.0009875,4.0,2.0,6.0,1276.0,0.831,0.6,0.176,High School,Married,$60K - $80K
142,711298458,Attrited Customer,39,F,3,Unknown,Married,Less than $40K,Blue,26,5,2,5,2190.0,0,2190.0,0.691,2338,40,0.6,0.0,0.99845,0.00154849,3.0,2.0,5.0,1276.0,0.691,0.6,0.176,others,Married,Less than $40K
143,710555433,Attrited Customer,42,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,2,2803.0,0,2803.0,0.623,2216,40,0.6,0.0,0.99169,0.00831,4.0,2.0,2.0,1276.0,0.623,0.6,0.176,Graduate,Single,Less than $40K
144,708874533,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0.99432,0.00568,2.0,3.0,2.0,1276.0,0.789,0.6,0.176,College,Married,Less than $40K
145,714962658,Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue,36,5,3,3,1931.0,0,1931.0,0.862,2482,40,0.6,0.0,0.997,0.00299743,2.0,3.0,3.0,1276.0,0.862,0.6,0.176,others,Single,Less than $40K
146,708508758,Attrited Customer,62,F,0,Graduate,Married,Less than $40K,Blue,49,2,3,3,1438.3,0,1438.3,1.047,692,16,0.6,0.0,0.99616,0.0038363,2.0,3.0,3.0,1276.0,1.047,0.6,0.176,Graduate,Married,Less than $40K
147,717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,0.99661,0.00338757,2.0,3.0,3.0,1276.0,0.92,0.6,0.176,College,Married,Less than $40K
148,718310733,Existing Customer,50,M,2,Unknown,Divorced,$80K - $120K,Blue,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0,0.00011924,0.99988,2.0,3.0,1.0,1276.0,0.926,0.6,0.176,others,Divorced,$80K - $120K
149,714915633,Attrited Customer,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0,0.99924,0.00076382,2.0,3.0,6.0,1276.0,0.569,0.6,0.176,High School,Single,$60K - $80K
150,711556533,Existing Customer,43,F,1,Graduate,Unknown,Unknown,Blue,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,0.00028395,0.99972,1.0,3.0,3.0,1276.0,1.034,0.6,0.176,Graduate,others,others
151,709220583,Existing Customer,34,M,3,Graduate,Divorced,$80K - $120K,Blue,21,6,4,2,4670.0,0,4670.0,0.883,2256,56,0.6,0.0,0.00022556,0.99977,3.0,4.0,2.0,1276.0,0.883,0.6,0.176,Graduate,Divorced,$80K - $120K
152,717489033,Attrited Customer,27,F,0,High School,Single,Less than $40K,Blue,18,6,1,4,1438.3,0,1438.3,0.781,2641,40,0.6,0.0,0.99247,0.00753,2.0,1.0,4.0,1276.0,0.781,0.6,0.176,High School,Single,Less than $40K
153,710641008,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,36,5,3,4,8685.0,0,8685.0,0.666,2473,56,0.6,0.0,0.00050163,0.9995,2.0,3.0,4.0,1276.0,0.666,0.6,0.176,High School,Single,Less than $40K
154,806637558,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,53,5,2,5,1438.3,0,1438.3,0.425,1539,40,0.6,0.0,0.00051556,0.99948,1.0,2.0,5.0,1276.0,0.425,0.6,0.176,High School,Married,$60K - $80K
155,719912808,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,39,3,3,4,14973.0,0,14973.0,0.706,4288,72,0.6,0.0,0.00050163,0.9995,2.0,3.0,4.0,1276.0,0.706,0.6,0.176,High School,Single,$60K - $80K
156,715294083,Attrited Customer,46,M,2,College,Single,$80K - $120K,Blue,38,2,3,2,10309.0,0,10309.0,0.451,1760,40,0.6,0.0,0.99432,0.00568,2.0,3.0,2.0,1276.0,0.451,0.6,0.176,College,Single,$80K - $120K
157,804840033,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue,38,4,6,4,16611.0,0,16611.0,0.954,1960,48,0.6,0.0,0.00039606,0.9996,2.0,6.0,4.0,1276.0,0.954,0.6,0.176,College,Married,$60K - $80K
158,716214108,Existing Customer,44,M,4,Uneducated,Single,$60K - $80K,Blue,36,1,2,1,6426.0,0,6426.0,0.592,4892,80,0.818,0.0,7.4017e-05,0.99993,4.0,2.0,1.0,1276.0,0.592,0.818,0.176,Uneducated,Single,$60K - $80K
159,712431183,Existing Customer,52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164.0,0,2164.0,0.688,5282,80,0.818,0.0,0.00011153,0.99989,2.0,3.0,1.0,1276.0,0.688,0.818,0.176,Uneducated,Single,Less than $40K
160,720418383,Existing Customer,45,F,3,Unknown,Single,Unknown,Blue,27,4,1,2,1877.0,0,1877.0,0.752,4854,80,0.818,0.0,6.282e-05,0.99994,3.0,1.0,2.0,1276.0,0.752,0.818,0.176,others,Single,others
161,714252933,Existing Customer,52,F,2,College,Divorced,Less than $40K,Blue,45,4,2,3,1438.3,0,1438.3,0.744,4737,80,0.818,0.0,0.00018612,0.99981,2.0,2.0,3.0,1276.0,0.744,0.818,0.176,College,Divorced,Less than $40K
162,710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,2185.0,0,2185.0,0.727,715,20,0.818,0.0,0.99467,0.00533,3.0,3.0,2.0,1276.0,0.727,0.818,0.176,Graduate,Married,Less than $40K
163,710754933,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0.0,0.99395,0.00605,2.0,2.0,3.0,1276.0,0.94,0.818,0.176,Graduate,Married,Less than $40K
164,775198608,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,32,5,3,3,4429.0,0,4429.0,1.065,1970,40,0.818,0.0,0.00030251,0.9997,2.0,3.0,3.0,1276.0,1.065,0.818,0.176,Graduate,Married,Less than $40K
165,804481608,Existing Customer,37,F,1,Unknown,Single,Less than $40K,Blue,32,6,3,3,9661.0,0,9661.0,0.926,2825,60,0.818,0.0,0.00031211,0.99969,1.0,3.0,3.0,1276.0,0.926,0.818,0.176,others,Single,Less than $40K
166,708242283,Existing Customer,29,M,1,College,Single,$60K - $80K,Blue,36,5,3,2,5346.0,0,5346.0,0.928,3253,80,0.818,0.0,0.00016415,0.99984,1.0,3.0,2.0,1276.0,0.928,0.818,0.176,College,Single,$60K - $80K
167,716736858,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,39,3,3,2,3144.0,0,3144.0,0.561,3774,80,0.818,0.0,0.00018864,0.99981,4.0,3.0,2.0,1276.0,0.561,0.818,0.176,Graduate,Married,Less than $40K
168,815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0,0,1515.0,0.819,3894,60,0.818,0.0,0.00015942,0.99984,3.0,1.0,4.0,1276.0,0.819,0.818,0.176,High School,others,Less than $40K
169,716506083,Attrited Customer,44,F,1,High School,Married,Less than $40K,Blue,36,5,3,4,5409.0,0,5409.0,0.819,10291,60,0.818,0.0,0.99788,0.00211827,1.0,3.0,4.0,1276.0,0.819,0.818,0.176,High School,Married,Less than $40K
170,718892283,Existing Customer,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,6.864e-05,0.99993,2.0,2.0,1.0,1276.0,0.592,1.053,0.176,Graduate,Married,$40K - $60K
171,804428958,Existing Customer,47,M,1,Graduate,Married,$40K - $60K,Blue,42,3,2,1,1626.0,0,1626.0,0.783,4847,78,1.053,0.0,6.4428e-05,0.99994,1.0,2.0,1.0,1276.0,0.783,1.053,0.176,Graduate,Married,$40K - $60K
172,716201133,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,0.00010545,0.99989,2.0,3.0,1.0,1276.0,0.592,0.767,0.176,High School,Married,Less than $40K
173,712546233,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,39,5,1,3,2990.0,0,2990.0,0.598,4065,76,0.767,0.0,0.00010566,0.99989,3.0,1.0,3.0,1276.0,0.598,0.767,0.176,others,Single,Less than $40K
174,710401458,Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747.0,0,16747.0,0.801,4350,76,0.767,0.0,0.00021834,0.99978,3.0,2.0,3.0,1276.0,0.801,0.767,0.176,others,Married,$80K - $120K
175,714043008,Existing Customer,37,M,2,High School,Single,$40K - $60K,Blue,30,6,3,4,4297.0,0,4297.0,0.797,4310,76,0.767,0.0,0.00050163,0.9995,2.0,3.0,4.0,1276.0,0.797,0.767,0.176,High School,Single,$40K - $60K
176,769578858,Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Silver,33,4,3,1,18737.0,0,18737.0,0.797,4010,76,0.767,0.0,9.8015e-05,0.9999,2.0,3.0,1.0,1276.0,0.797,0.767,0.176,Graduate,Married,$40K - $60K
177,715369008,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0,0.00011482,0.99989,3.0,2.0,2.0,1276.0,0.722,0.767,0.176,High School,Single,Less than $40K
178,718497033,Existing Customer,52,M,1,High School,Married,$120K +,Blue,36,5,3,3,31733.0,0,31733.0,0.735,3723,53,0.767,0.0,0.00027604,0.99972,1.0,3.0,3.0,1276.0,0.735,0.767,0.176,High School,Married,$120K +
179,711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,21398.0,0,21398.0,0.695,3119,53,0.767,0.0,0.99673,0.00326683,2.0,4.0,3.0,1276.0,0.695,0.767,0.176,College,Single,$80K - $120K
180,718858683,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0.0,0.00016883,0.99983,1.0,3.0,2.0,1276.0,0.665,0.767,0.176,Graduate,Married,Less than $40K
181,718521258,Existing Customer,50,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,18178.0,0,18178.0,0.744,3445,76,0.767,0.0,0.00063671,0.99936,4.0,3.0,4.0,1276.0,0.744,0.767,0.176,Post-Graduate,Married,others
182,718205283,Existing Customer,48,F,3,College,Single,$40K - $60K,Blue,37,6,3,1,1438.3,0,1438.3,0.777,5035,76,0.767,0.0,0.00010944,0.99989,3.0,3.0,1.0,1276.0,0.777,0.767,0.176,College,Single,$40K - $60K
183,811965558,Existing Customer,46,F,4,College,Single,$40K - $60K,Blue,41,2,3,3,13743.0,0,13743.0,0.947,9406,106,0.767,0.0,0.00030845,0.99969,4.0,3.0,3.0,1276.0,0.947,0.767,0.176,College,Single,$40K - $60K
184,711393483,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,36,4,3,1,2432.0,0,2432.0,1.293,4340,76,0.767,0.0,0.00012505,0.99987,4.0,3.0,1.0,1276.0,1.293,0.767,0.176,others,Divorced,Less than $40K
185,711181608,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0,0.00019143,0.99981,2.0,2.0,3.0,1276.0,0.824,0.744,0.176,Graduate,others,Less than $40K
186,719978583,Existing Customer,46,M,2,High School,Married,$60K - $80K,Blue,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0,9.0056e-05,0.99991,2.0,1.0,3.0,1276.0,0.524,0.744,0.176,High School,Married,$60K - $80K
187,714588408,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,2,2882.0,0,2882.0,0.722,4446,68,0.744,0.0,0.00019191,0.99981,3.0,3.0,2.0,1276.0,0.722,0.744,0.176,Uneducated,Married,Less than $40K
188,711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0,0.00033886,0.99966,3.0,2.0,4.0,1276.0,0.735,0.744,0.176,Graduate,Divorced,Less than $40K
189,712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0,0.99677,0.00323086,4.0,3.0,3.0,1276.0,0.918,0.744,0.176,High School,Single,$60K - $80K
190,716645883,Existing Customer,47,M,2,Unknown,Unknown,$60K - $80K,Blue,36,3,2,2,13867.0,0,13867.0,0.659,4297,68,0.744,0.0,0.00012511,0.99987,2.0,2.0,2.0,1276.0,0.659,0.744,0.176,others,others,$60K - $80K
191,718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516.0,0,34516.0,1.032,5547,75,0.744,0.0,0.99565,0.00434923,1.0,3.0,2.0,1276.0,1.032,0.744,0.176,Post-Graduate,others,$80K - $120K
192,710545158,Existing Customer,42,M,3,Unknown,Single,$120K +,Blue,36,6,3,2,15108.0,0,15108.0,1.015,3738,68,0.744,0.0,0.00020516,0.99979,3.0,3.0,2.0,1276.0,1.015,0.744,0.176,others,Single,$120K +
193,771682533,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0,0.00020516,0.99979,3.0,3.0,2.0,1276.0,0.773,0.744,0.176,others,Married,Less than $40K
194,715821183,Existing Customer,42,F,4,College,Married,Unknown,Blue,23,3,3,2,7102.0,0,7102.0,0.599,4083,68,0.744,0.0,0.0001834,0.99982,4.0,3.0,2.0,1276.0,0.599,0.744,0.176,College,Married,others
195,711392508,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,1,1438.3,0,1438.3,0.741,4513,75,0.744,0.0,6.864e-05,0.99993,2.0,2.0,1.0,1276.0,0.741,0.744,0.176,Graduate,Married,Less than $40K
196,718256658,Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,38,6,5,1,2728.0,0,2728.0,0.879,4554,75,0.744,0.0,0.00012927,0.99987,3.0,5.0,1.0,1276.0,0.879,0.744,0.176,Uneducated,Married,Less than $40K
197,773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063.0,0,4063.0,0.776,7463,70,0.707,0.0,0.99645,0.0035547,2.0,2.0,4.0,1276.0,0.776,0.707,0.176,Graduate,Married,$40K - $60K
198,709566408,Attrited Customer,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458.0,0,4458.0,0.935,9640,70,0.707,0.0,0.99936,0.00063727,2.0,3.0,6.0,1276.0,0.935,0.707,0.176,Graduate,Single,Less than $40K
199,809452383,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,32,6,1,3,1438.3,0,1438.3,0.707,4733,89,0.816,0.0,9.2637e-05,0.99991,2.0,1.0,3.0,1276.0,0.707,0.816,0.176,Graduate,Married,Less than $40K
200,719505483,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,5881.0,0,5881.0,0.71,4431,89,0.816,0.0,0.00015871,0.99984,2.0,3.0,2.0,1276.0,0.71,0.816,0.176,Uneducated,Married,others
201,771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438.3,0,1438.3,0.571,3778,69,0.816,0.0,0.00034248,0.99966,4.0,2.0,4.0,1276.0,0.571,0.816,0.176,Graduate,others,Less than $40K
202,779882508,Existing Customer,53,F,2,Unknown,Single,$40K - $60K,Blue,37,5,3,4,7282.0,0,7282.0,0.74,3364,69,0.816,0.0,0.00056716,0.99943,2.0,3.0,4.0,1276.0,0.74,0.816,0.176,others,Single,$40K - $60K
